Document ID,Publisher,Cited-by-count,Authors,Public name,Year,Doi,Affiliations,Bibliography Count,Subject Area
10967,IEEE,57,W.A. Holm / R.M. Barnes,Proceedings of the 1988 IEEE National Radar Conference,1988,10.1109/NRC.1988.10967,"Georgia Tech Research Institute, Georgia Institute of Technology, Atlanta, GA, USA / Lincoln Laboratory, Massachusetts Institute of Technology, Lexington, MA, USA",0,ENG
10968,IEEE,52,Not Found,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10968,Not Found,0,ENG
10969,IEEE,57,S. Pukash / R. Castenschiold,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10969,"Automatic Switch Company, Florham Park, NJ, USA / LCR Consulting Engineers, Inc., Green Village, NJ, USA",0,ENG
10970,IEEE,27,N. Nichols,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10970,N. Nichols,0,ENG
10971,IEEE,3,W.K. Davis / R.P. Stratford,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10971,"Texaco, Inc., Houston, TX, USA / Power Technologies, Inc., Schenectady, NY, USA",0,ENG
10972,IEEE,7,R. Castenschiold,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10972,"LCR Consulting Engineers, Inc., Green Village, NJ, USA",0,ENG
10973,IEEE,3,H.O. Nash,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10973,"Smith Seckman Reid, Inc., Nashville, TN, USA",0,ENG
10974,IEEE,5,S.S. Mulukutla / E.M. Gulachenski,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10974,"Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA / New England Power Service Company, Westborough, MA, USA",0,ENG
10975,IEEE,31,R.C. Aasen,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10975,"Voice of America, Washington D.C., DC, USA",0,ENG
10976,IEEE,16,H.O. Nash,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10976,"Smith Seckman Reid, Inc., Nashville, TN, USA",0,ENG
10977,IEEE,29,B. Bridger / R.J. Walker,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10977,"Powell Electr. Manuf. Co., Houston, TX, USA / Conoco, Inc., Tenri, OK, Japan",0,ENG
10978,IEEE,29,J.A. Rodriguez,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10978,"J. A . Rodriguez Asociados-Cia Limited, Barranquilla, Colombia",0,ENG
10979,IEEE,4,R.B. Standler,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10979,"Communications and Space Sciences Laboratory Department of Electrical Engineering, Pennsylvania State University, University Park, PA, USA",0,ENG
10980,IEEE,16,D.O. Koval / B. Lenoach,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10980,"Department of Electrical Engineering, University of Alberta, Edmonton, AB, Canada / School of Mathematical Sciences, National Institute of Education, Dublin, Ireland",0,ENG
10981,IEEE,118,E.P. Collins / R.H. McFadden,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10981,"Science Applications International Corporation, New York, NY, USA / Science Applications International Corporation, New York, NY, USA",0,ENG
10982,IEEE,24,I.M. Macdonald,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10982,"Emerson Electric Company, Santa Ana, CA, USA",0,ENG
10983,IEEE,56,R.P. Stratford,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10983,"Power Technologies, Inc., Schenectady, NY, USA",0,ENG
10984,IEEE,7,F. Shokooh / H.M. Knutson,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10984,"Operation Technology, Inc., Irvine, CA, USA / Capistrano Beach, CA, USA",0,ENG
10985,IEEE,81,D.E. Schump,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10985,"Baker Instrument Company, Fort Collins, USA",0,ENG
10988,IEEE,1,G.W. Bottrell / L.Y. Yu,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10988,"FTS, Inc., Downey, CA, USA / San Marino, CA, San Marino",0,ENG
10989,IEEE,6,R.L. Nailen,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10989,"Wisconsin Electric Power Company, Milwaukee, WI, USA",0,ENG
10990,IEEE,3,I. Kerszenbaum / A. Mazur / M. Mistry / J. Frank,"Conference Record, Industrial and Commercial Power Systems Technical Conference, 1988.",1988,10.1109/ICPS.1988.10990,"International Transformer Corporation, Montebello, CA, USA / International Transformer Corporation, Montebello, CA, USA / International Transformer Corporation, Montebello, CA, USA / International Transformer Corporation, Montebello, CA, USA",0,ENG
10991,IEEE,39,Not Found,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.10991,Not Found,0,ENG
10994,IEEE,1,J.N. Prothero / B.W. Lukecart / C.M. DeNardo,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.10994,"Wisconsin Electric Power Company, USA / Wisconsin Electric Power Company, USA / Wisconsin Electric Power Company, USA",0,ENG
10995,IEEE,1,A.C. Bierbaum,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.10995,"Iowa Assoc. of Electr. Cooperatives, Urbandale, IA, USA",0,ENG
10996,IEEE,32,M.T. Fussell,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.10996,"Fussell Engineering Corporation, Inc., Missoula, MT, USA",0,ENG
10997,IEEE,33,G.L. Stark / L.E. Stetson,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.10997,"Univ. of Nebraska, Lincoln, NE, USA / U.S. Department of Agriculture, Agricultural Research Service, Lincolnshire, NE, USA",0,ENG
10998,IEEE,25,S. Arunachalam / E.D. Tweed / E.F. Richards,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.10998,"Department of Electrical Engineering, University of Missouri, Rolla, Rolla, MO, USA / Department of Electrical Engineering, University of Missouri, Rolla, Rolla, MO, USA / Department of Electrical Engineering, University of Missouri, Rolla, Rolla, MO, USA",0,ENG
10999,IEEE,120,D.T. Kexel,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.10999,"Stanley Consultants, Inc., Muscatine, IA, USA",0,ENG
11000,IEEE,1,D.L. Hornak,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11000,"Beckwith Electr. Co. Inc., Largo, FL, USA",0,ENG
11001,IEEE,16,H.W. Henson,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11001,"East Mississippi Electric Power Association, Meridian, MI, USA",0,ENG
11002,IEEE,24,M.L. Norton,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11002,"Lea County Electric Cooperative, Inc., Lovington, NM, USA",0,ENG
11003,IEEE,60,D.G. Freemyer / J.P. Wright,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11003,"Miner and Miner, Consulting Engineers, Inc., Greeley, CO, USA / Miner and Miner, Consulting Engineers, Inc., Greeley, CO, USA",0,ENG
11004,IEEE,27,D.O. Koval,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11004,"Department of Electrical Engineering, University of Alberta, Edmonton, AB, Canada",0,ENG
11005,IEEE,1,J.P. Mackevich,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11005,"Raychem Corporation, Menlo Park, CA, USA",0,ENG
11006,IEEE,1,R.A. Guba,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11006,"Okonite Co., Ramsey, NJ, USA",0,ENG
11007,IEEE,1,D.D. Mairs / D.L. Stuehm / B. Mork,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11007,"Power System Engineering, Alexandria, MN, USA / North Dakota State University, Fargo, ND, USA / North Dakota State University, Fargo, ND, USA",0,ENG
11008,IEEE,19,J.J. Fisher / J.T. Shincovich,"1988. Rural Electric Power Conference, Papers Presented at the 32nd Annual Conference",1988,10.1109/REPCON.1988.11008,Kuhlman Corporation / Kuhlman Corporation,0,ENG
11009,IEEE,138,Not Found,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11009,Not Found,0,ENG
11010,IEEE,3,M.A. Pollack,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11010,"Crawford Hill Laboratory, AT and T Bell Laboratories, Inc., Holmdel, NJ, USA",0,ENG
11011,IEEE,1,T.C. McDermott,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11011,"Lightwave Development, Rockwell International, USA",0,ENG
11012,IEEE,6,J.F. Ewen / D.L. Rogers / A.X. Widmer / F. Gfeller / C.J. Anderson,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11012,"IBM Research, Yorktown Heights, NY, USA / IBM Research, Yorktown Heights, NY, USA / IBM Research, Yorktown Heights, NY, USA / IBM Research Division, Zurich Research Laboratory, Switzerland / IBM Research, Yorktown Heights, NY, USA",0,ENG
11013,IEEE,8,Y. Hatta / K. Yamashita / N. Kotera / T. Kohashi / M. Miyazaki / M. Maeda / K. Mitsusada,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11013,"Device Development Center, Hitachi and Limited, Kodaira, Tokyo, Japan / Central Research Laboratory, Hitachi and Limited, Kokubunji, Tokyo, Japan / Central Research Laboratory, Hitachi and Limited, Kokubunji, Tokyo, Japan / Device Development Center, Hitachi and Limited, Kodaira, Tokyo, Japan / Central Research Laboratory, Hitachi and Limited, Kokubunji, Tokyo, Japan / Central Research Laboratory, Hitachi and Limited, Kokubunji, Tokyo, Japan / Device Development Center, Hitachi and Limited, Kodaira, Tokyo, Japan",0,ENG
11014,IEEE,47,M. Svilans / T. Lester / K. Fox / P. Mandeville / C. Maritan / H. Postolek / A.J. SpringThorpe,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11014,"Bell Northern Research Limited, Ottawa, ONT, Canada / Bell Northern Research Limited, Ottawa, ONT, Canada / Bell Northern Research Limited, Ottawa, ONT, Canada / Bell Northern Research Limited, Ottawa, ONT, Canada / Bell Northern Research Limited, Ottawa, ONT, Canada / Bell Northern Research Limited, Ottawa, ONT, Canada / Bell-Northern Res., Ottawa, Ont., Canada",0,ENG
11015,IEEE,7,M. Ohhata / K. Hagimoto / N. Kato / N. Hirayama,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11015,"NTT LSI Laboratories, Astugi, Kanagawa, Japan / NTT Transmission Systems Laboratories, Yokosuka, Kanagawa, Japan / NTT LSI Laboratories, Astugi, Kanagawa, Japan / NTT LSI Laboratories, Astugi, Kanagawa, Japan",0,ENG
11016,IEEE,15,M. Shikata / K. Tanaka / K. Inokuchi / Y. Sano / M. Akiyama,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11016,"Research and Development Group, OKI Electric Industry Company Limited, Hachioji, Tokyo, Japan / Research and Development Group, OKI Electric Industry Company Limited, Hachioji, Tokyo, Japan / Research and Development Group, OKI Electric Industry Company Limited, Hachioji, Tokyo, Japan / Research and Development Group, OKI Electric Industry Company Limited, Hachioji, Tokyo, Japan / Research and Development Group, OKI Electric Industry Company Limited, Hachioji, Tokyo, Japan",0,ENG
11017,IEEE,18,J.A. Higgins,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11017,"Rockwell International Science Center, Thousand Oaks, CA, USA",0,ENG
11018,IEEE,17,P. Saunier / H.Q. Tserng / N. Camilleri / K. Bradshaw / H.D. Shih,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11018,"Texas Instruments, Inc., Dallas, TX, USA / Texas Instruments, Inc., Dallas, TX, USA / Texas Instruments, Inc., Dallas, TX, USA / Texas Instruments, Inc., Dallas, TX, USA / Texas Instruments, Inc., Dallas, TX, USA",0,ENG
11019,IEEE,3,H.-L.A. Hung / G. Hegazi / K.E. Peterson / F.R. Phelleps / H.C. Huang,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11019,"COMSAT Laboratories, Clarksburg, MD, USA / COMSAT Laboratories, Clarksburg, MD, USA / COMSAT Laboratories, Clarksburg, MD, USA / COMSAT Laboratories, Clarksburg, MD, USA / COMSAT Laboratories, Clarksburg, MD, USA",0,ENG
11020,IEEE,5,J.J. Komiak,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11020,"Electronics Laboratory, General Electric Company Limited, Syracuse, NY, USA",0,ENG
11021,IEEE,12,T.-H. Chen / M. Kumar,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11021,"Microwave Semiconductor Corporation, Somerset, NJ, USA / Microwave Semiconductor Corporation, Somerset, NJ, USA",0,ENG
11022,IEEE,1,W.T. Anderson / R.C. Harrison / J. Gerdes / J.M. Beall / J.A. Roussos,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11022,"Naval Research Laboratory, Inc., Washington D.C., DC, USA / Army Pulse Radiation Facility, MD, USA / Army Pulse Radiation Facility, MD, USA / Texas Instruments, Inc., Dallas, TX, USA / Sachs Freeman Associates, Inc., Landover, MD, USA",0,ENG
11023,IEEE,9,P. Ersland / J.-P. Lanteri,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11023,"MIA-COM Advanced Semiconductor Division, Lowell, MA, USA / MIA-COM Advanced Semiconductor Division, Lowell, MA, USA",0,ENG
11024,IEEE,19,W.J. Roesch,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11024,"TriQuint Semiconductor, Inc., Beaverton, OR, USA",0,ENG
11025,IEEE,5,A. Fiedler / J. Chun / D. Kang,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11025,"GigaBit Logic, Inc., Newbury Park, CA, USA / GigaBit Logic, Newbury Park, CA, USA / GigaBit Logic, Inc., Newbury Park, CA, USA",0,ENG
11026,IEEE,20,H. Makino / S. Matsue / M. Noda / N. Tanino / S. Takano / K. Nishitani / S. Kayano,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11026,"LSI R & D Laboratory, Mitsubishi Electric Corporation Limited, Itami, Japan / LSI R & D Laboratory, Mitsubishi Electric Corporation Limited, Itami, Japan / LSI R & D Laboratory, Mitsubishi Electric Corporation Limited, Itami, Japan / LSI R & D Laboratory, Mitsubishi Electric Corporation Limited, Itami, Japan / LSI R & D Laboratory, Mitsubishi Electric Corporation Limited, Itami, Japan / LSI R & D Laboratory, Mitsubishi Electric Corporation Limited, Itami, Japan / LSI R & D Laboratory, Mitsubishi Electric Corporation Limited, Itami, Japan",0,ENG
11027,IEEE,7,C.H. Vogelsang / J.A. Castro / J.K. Notthoff / G.L. Troeger / J.S. Stephens / R.B. Krein,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11027,"McDonnell Douglas Astronautics Company, Huntington Beach, CA, USA / LSI Logic, Irvine, CA, USA / III-V Logic, Lomita, CA, USA / McDonnell Douglas Astronautics Company, Huntington Beach, CA, USA / McDonnell Douglas Astronautics Company, Huntington Beach, CA, USA / McDonnell Douglas Astronautics Company, Huntington Beach, CA, USA",0,ENG
11028,IEEE,6,W.C. Terrell / C.L. Ho / R. Hinds,"10th Annual IEEE (GaAs IC) Symposium, Gallium Arsenide Integrated Circuit. Technical Digest 1988.",1988,10.1109/GAAS.1988.11028,"Vitesse Semiconductor Corporation, Camarillo, CA, USA / Vitesse Semiconductor Corporation, Camarillo, CA, USA / Vitesse Semiconductor Corporation, Camarillo, CA, USA",0,ENG
